[2025-03-10T13:07:17.749+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-10T13:07:17.786+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-09T01:00:00+00:00 [queued]>
[2025-03-10T13:07:17.796+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-09T01:00:00+00:00 [queued]>
[2025-03-10T13:07:17.796+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-03-10T13:07:17.811+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-09 01:00:00+00:00
[2025-03-10T13:07:17.818+0000] {standard_task_runner.py:63} INFO - Started process 1268 to run task
[2025-03-10T13:07:17.821+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-09T01:00:00+00:00', '--job-id', '5', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info_dag.py', '--cfg-path', '/tmp/tmpl37_h7sp']
[2025-03-10T13:07:17.824+0000] {standard_task_runner.py:91} INFO - Job 5: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-10T13:07:18.062+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-09T01:00:00+00:00 [running]> on host a0d797a25898
[2025-03-10T13:11:13.981+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 298 / 1000...101번째 유저 처리중
[2025-03-10T13:11:14.984+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 299 / 1000...101번째 유저 처리중
[2025-03-10T13:11:15.587+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 300 / 1000...101번째 유저 처리중
[2025-03-10T13:11:16.350+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 301 / 1000...102번째 유저 처리중
[2025-03-10T13:11:17.514+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 302 / 1000...102번째 유저 처리중
[2025-03-10T13:11:18.108+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 303 / 1000...102번째 유저 처리중
[2025-03-10T13:11:18.865+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 304 / 1000...103번째 유저 처리중
[2025-03-10T13:11:19.717+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 305 / 1000...103번째 유저 처리중
[2025-03-10T13:11:20.286+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 306 / 1000...103번째 유저 처리중
[2025-03-10T13:11:21.063+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 307 / 1000...104번째 유저 처리중
[2025-03-10T13:11:22.604+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 308 / 1000...104번째 유저 처리중
[2025-03-10T13:11:23.206+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 309 / 1000...104번째 유저 처리중
[2025-03-10T13:11:23.961+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 310 / 1000...105번째 유저 처리중
[2025-03-10T13:11:24.787+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 311 / 1000...105번째 유저 처리중
[2025-03-10T13:11:25.350+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 312 / 1000...105번째 유저 처리중
[2025-03-10T13:11:26.080+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 313 / 1000...106번째 유저 처리중
[2025-03-10T13:11:27.112+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 314 / 1000...106번째 유저 처리중
[2025-03-10T13:11:27.714+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 315 / 1000...106번째 유저 처리중
[2025-03-10T13:11:28.445+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 316 / 1000...107번째 유저 처리중
[2025-03-10T13:11:29.541+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 317 / 1000...107번째 유저 처리중
[2025-03-10T13:11:30.138+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 318 / 1000...107번째 유저 처리중
[2025-03-10T13:11:30.885+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 319 / 1000...108번째 유저 처리중
[2025-03-10T13:11:31.698+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 320 / 1000...108번째 유저 처리중
[2025-03-10T13:11:32.300+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 321 / 1000...108번째 유저 처리중
[2025-03-10T13:11:33.025+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 322 / 1000...109번째 유저 처리중
[2025-03-10T13:11:33.846+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 323 / 1000...109번째 유저 처리중
[2025-03-10T13:11:34.440+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 324 / 1000...109번째 유저 처리중
[2025-03-10T13:11:35.196+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 325 / 1000...110번째 유저 처리중
[2025-03-10T13:11:36.021+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 326 / 1000...110번째 유저 처리중
[2025-03-10T13:11:36.610+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 327 / 1000...110번째 유저 처리중
[2025-03-10T13:11:37.368+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 328 / 1000...111번째 유저 처리중
[2025-03-10T13:11:38.409+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 329 / 1000...111번째 유저 처리중
[2025-03-10T13:11:39.015+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 330 / 1000...111번째 유저 처리중
[2025-03-10T13:11:39.741+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 331 / 1000...112번째 유저 처리중
[2025-03-10T13:11:40.795+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 332 / 1000...112번째 유저 처리중
[2025-03-10T13:11:41.394+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 333 / 1000...112번째 유저 처리중
[2025-03-10T13:11:42.152+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 334 / 1000...113번째 유저 처리중
[2025-03-10T13:11:42.936+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 335 / 1000...113번째 유저 처리중
[2025-03-10T13:11:43.464+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 336 / 1000...113번째 유저 처리중
[2025-03-10T13:11:44.217+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 337 / 1000...114번째 유저 처리중
[2025-03-10T13:11:45.192+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 338 / 1000...114번째 유저 처리중
[2025-03-10T13:11:45.794+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 339 / 1000...114번째 유저 처리중
[2025-03-10T13:11:46.512+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 340 / 1000...115번째 유저 처리중
[2025-03-10T13:11:47.559+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 341 / 1000...115번째 유저 처리중
[2025-03-10T13:11:48.207+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 342 / 1000...115번째 유저 처리중
[2025-03-10T13:11:48.964+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 343 / 1000...116번째 유저 처리중
[2025-03-10T13:11:50.253+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 344 / 1000...116번째 유저 처리중
[2025-03-10T13:11:50.861+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 345 / 1000...116번째 유저 처리중
[2025-03-10T13:11:51.553+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 346 / 1000...117번째 유저 처리중
[2025-03-10T13:11:52.398+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 347 / 1000...117번째 유저 처리중
[2025-03-10T13:11:53.001+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 348 / 1000...117번째 유저 처리중
[2025-03-10T13:11:53.729+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 349 / 1000...118번째 유저 처리중
[2025-03-10T13:11:54.924+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 350 / 1000...118번째 유저 처리중
[2025-03-10T13:11:55.530+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 351 / 1000...118번째 유저 처리중
[2025-03-10T13:11:56.273+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 352 / 1000...119번째 유저 처리중
[2025-03-10T13:11:57.197+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 353 / 1000...119번째 유저 처리중
[2025-03-10T13:11:57.791+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 354 / 1000...119번째 유저 처리중
[2025-03-10T13:11:58.336+0000] {collect_match_info_dag.py:61} WARNING - API 호출 실패 - status=400, url=https://open.api.nexon.com/fconline/v1/id?nickname=%EB%B2%A4%EC%B8%A0%EA%B5%AC%ED%98%9C%EC%A0%95
[2025-03-10T13:11:58.960+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 355 / 1000...121번째 유저 처리중
[2025-03-10T13:12:00.213+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 356 / 1000...121번째 유저 처리중
[2025-03-10T13:12:00.820+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 357 / 1000...121번째 유저 처리중
[2025-03-10T13:12:01.605+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 358 / 1000...122번째 유저 처리중
[2025-03-10T13:12:02.757+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 359 / 1000...122번째 유저 처리중
[2025-03-10T13:12:03.359+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 360 / 1000...122번째 유저 처리중
[2025-03-10T13:12:04.067+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 361 / 1000...123번째 유저 처리중
[2025-03-10T13:12:05.045+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 362 / 1000...123번째 유저 처리중
[2025-03-10T13:12:05.639+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 363 / 1000...123번째 유저 처리중
[2025-03-10T13:12:06.371+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 364 / 1000...124번째 유저 처리중
[2025-03-10T13:12:07.211+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 365 / 1000...124번째 유저 처리중
[2025-03-10T13:12:07.802+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 366 / 1000...124번째 유저 처리중
[2025-03-10T13:12:08.565+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 367 / 1000...125번째 유저 처리중
[2025-03-10T13:12:09.900+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 368 / 1000...125번째 유저 처리중
[2025-03-10T13:12:10.498+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 369 / 1000...125번째 유저 처리중
[2025-03-10T13:12:11.269+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 370 / 1000...126번째 유저 처리중
[2025-03-10T13:12:12.255+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 371 / 1000...126번째 유저 처리중
[2025-03-10T13:12:12.850+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 372 / 1000...126번째 유저 처리중
[2025-03-10T13:12:13.567+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 373 / 1000...127번째 유저 처리중
[2025-03-10T13:12:14.682+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 374 / 1000...127번째 유저 처리중
[2025-03-10T13:12:15.280+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 375 / 1000...127번째 유저 처리중
[2025-03-10T13:12:15.984+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 376 / 1000...128번째 유저 처리중
[2025-03-10T13:12:17.552+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 377 / 1000...128번째 유저 처리중
[2025-03-10T13:12:18.149+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 378 / 1000...128번째 유저 처리중
[2025-03-10T13:12:18.932+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 379 / 1000...129번째 유저 처리중
[2025-03-10T13:12:19.913+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 380 / 1000...129번째 유저 처리중
[2025-03-10T13:12:20.504+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 381 / 1000...129번째 유저 처리중
[2025-03-10T13:12:21.234+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 382 / 1000...130번째 유저 처리중
[2025-03-10T13:12:22.308+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 383 / 1000...130번째 유저 처리중
[2025-03-10T13:12:22.911+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 384 / 1000...130번째 유저 처리중
[2025-03-10T13:12:23.601+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 385 / 1000...131번째 유저 처리중
[2025-03-10T13:12:24.614+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 386 / 1000...131번째 유저 처리중
[2025-03-10T13:12:25.214+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 387 / 1000...131번째 유저 처리중
[2025-03-10T13:12:25.965+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 388 / 1000...132번째 유저 처리중
[2025-03-10T13:12:27.143+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 389 / 1000...132번째 유저 처리중
[2025-03-10T13:12:27.745+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 390 / 1000...132번째 유저 처리중
[2025-03-10T13:12:28.515+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 391 / 1000...133번째 유저 처리중
[2025-03-10T13:12:29.462+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 392 / 1000...133번째 유저 처리중
[2025-03-10T13:12:30.063+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 393 / 1000...133번째 유저 처리중
