[2025-03-11T00:05:05.811+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-11T00:05:05.866+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-09T07:00:00+00:00 [queued]>
[2025-03-11T00:05:05.884+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-09T07:00:00+00:00 [queued]>
[2025-03-11T00:05:05.885+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2025-03-11T00:05:06.087+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-09 07:00:00+00:00
[2025-03-11T00:05:06.095+0000] {standard_task_runner.py:63} INFO - Started process 176 to run task
[2025-03-11T00:05:06.102+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-09T07:00:00+00:00', '--job-id', '45', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info_dag.py', '--cfg-path', '/tmp/tmpciebk4su']
[2025-03-11T00:05:06.105+0000] {standard_task_runner.py:91} INFO - Job 45: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-11T00:05:06.180+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-09T07:00:00+00:00 [running]> on host a0d797a25898
[2025-03-11T00:09:52.869+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 347 / 1000...116번째 유저 처리중
[2025-03-11T00:09:53.469+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 348 / 1000...116번째 유저 처리중
[2025-03-11T00:09:54.252+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 349 / 1000...117번째 유저 처리중
[2025-03-11T00:09:55.283+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 350 / 1000...117번째 유저 처리중
[2025-03-11T00:09:55.856+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 351 / 1000...117번째 유저 처리중
[2025-03-11T00:09:56.590+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 352 / 1000...118번째 유저 처리중
[2025-03-11T00:09:57.732+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 353 / 1000...118번째 유저 처리중
[2025-03-11T00:09:58.341+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 354 / 1000...118번째 유저 처리중
[2025-03-11T00:09:59.094+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 355 / 1000...119번째 유저 처리중
[2025-03-11T00:09:59.841+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 356 / 1000...119번째 유저 처리중
[2025-03-11T00:10:00.426+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 357 / 1000...119번째 유저 처리중
[2025-03-11T00:10:01.215+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 358 / 1000...120번째 유저 처리중
[2025-03-11T00:10:02.197+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 359 / 1000...120번째 유저 처리중
[2025-03-11T00:10:03.229+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 360 / 1000...120번째 유저 처리중
[2025-03-11T00:10:03.991+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 361 / 1000...121번째 유저 처리중
[2025-03-11T00:10:04.955+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 362 / 1000...121번째 유저 처리중
[2025-03-11T00:10:05.555+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 363 / 1000...121번째 유저 처리중
[2025-03-11T00:10:06.320+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 364 / 1000...122번째 유저 처리중
[2025-03-11T00:10:07.167+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 365 / 1000...122번째 유저 처리중
[2025-03-11T00:10:07.781+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 366 / 1000...122번째 유저 처리중
[2025-03-11T00:10:08.514+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 367 / 1000...123번째 유저 처리중
[2025-03-11T00:10:09.592+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 368 / 1000...123번째 유저 처리중
[2025-03-11T00:10:10.193+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 369 / 1000...123번째 유저 처리중
[2025-03-11T00:10:10.928+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 370 / 1000...124번째 유저 처리중
[2025-03-11T00:10:12.047+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 371 / 1000...124번째 유저 처리중
[2025-03-11T00:10:12.654+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 372 / 1000...124번째 유저 처리중
[2025-03-11T00:10:13.425+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 373 / 1000...125번째 유저 처리중
[2025-03-11T00:10:14.767+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 374 / 1000...125번째 유저 처리중
[2025-03-11T00:10:15.309+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 375 / 1000...125번째 유저 처리중
[2025-03-11T00:10:16.082+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 376 / 1000...126번째 유저 처리중
[2025-03-11T00:10:17.210+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 377 / 1000...126번째 유저 처리중
[2025-03-11T00:10:17.811+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 378 / 1000...126번째 유저 처리중
[2025-03-11T00:10:18.562+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 379 / 1000...127번째 유저 처리중
[2025-03-11T00:10:19.456+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 380 / 1000...127번째 유저 처리중
[2025-03-11T00:10:20.053+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 381 / 1000...127번째 유저 처리중
[2025-03-11T00:10:20.814+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 382 / 1000...128번째 유저 처리중
[2025-03-11T00:10:21.851+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 383 / 1000...128번째 유저 처리중
[2025-03-11T00:10:22.450+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 384 / 1000...128번째 유저 처리중
[2025-03-11T00:10:23.154+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 385 / 1000...129번째 유저 처리중
[2025-03-11T00:10:24.190+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 386 / 1000...129번째 유저 처리중
[2025-03-11T00:10:24.810+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 387 / 1000...129번째 유저 처리중
[2025-03-11T00:10:25.525+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 388 / 1000...130번째 유저 처리중
[2025-03-11T00:10:26.808+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 389 / 1000...130번째 유저 처리중
[2025-03-11T00:10:27.408+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 390 / 1000...130번째 유저 처리중
[2025-03-11T00:10:28.176+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 391 / 1000...131번째 유저 처리중
[2025-03-11T00:10:29.416+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 392 / 1000...131번째 유저 처리중
[2025-03-11T00:10:30.024+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 393 / 1000...131번째 유저 처리중
[2025-03-11T00:10:30.806+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 394 / 1000...132번째 유저 처리중
[2025-03-11T00:10:31.840+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 395 / 1000...132번째 유저 처리중
[2025-03-11T00:10:32.443+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 396 / 1000...132번째 유저 처리중
[2025-03-11T00:10:33.203+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 397 / 1000...133번째 유저 처리중
[2025-03-11T00:10:34.230+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 398 / 1000...133번째 유저 처리중
[2025-03-11T00:10:34.804+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 399 / 1000...133번째 유저 처리중
[2025-03-11T00:10:35.548+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 400 / 1000...134번째 유저 처리중
[2025-03-11T00:10:36.734+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 401 / 1000...134번째 유저 처리중
[2025-03-11T00:10:37.335+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 402 / 1000...134번째 유저 처리중
[2025-03-11T00:10:38.075+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 403 / 1000...135번째 유저 처리중
[2025-03-11T00:10:39.344+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 404 / 1000...135번째 유저 처리중
[2025-03-11T00:10:39.945+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 405 / 1000...135번째 유저 처리중
[2025-03-11T00:10:40.684+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 406 / 1000...136번째 유저 처리중
[2025-03-11T00:10:41.762+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 407 / 1000...136번째 유저 처리중
[2025-03-11T00:10:42.365+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 408 / 1000...136번째 유저 처리중
[2025-03-11T00:10:43.111+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 409 / 1000...137번째 유저 처리중
[2025-03-11T00:10:44.047+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 410 / 1000...137번째 유저 처리중
[2025-03-11T00:10:44.653+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 411 / 1000...137번째 유저 처리중
[2025-03-11T00:10:45.399+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 412 / 1000...138번째 유저 처리중
[2025-03-11T00:10:46.392+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 413 / 1000...138번째 유저 처리중
[2025-03-11T00:10:46.988+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 414 / 1000...138번째 유저 처리중
[2025-03-11T00:10:47.759+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 415 / 1000...139번째 유저 처리중
[2025-03-11T00:10:48.881+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 416 / 1000...139번째 유저 처리중
[2025-03-11T00:10:49.474+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 417 / 1000...139번째 유저 처리중
[2025-03-11T00:10:50.204+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 418 / 1000...140번째 유저 처리중
[2025-03-11T00:10:51.337+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 419 / 1000...140번째 유저 처리중
[2025-03-11T00:10:51.940+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 420 / 1000...140번째 유저 처리중
[2025-03-11T00:10:52.715+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 421 / 1000...141번째 유저 처리중
[2025-03-11T00:10:53.791+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 422 / 1000...141번째 유저 처리중
[2025-03-11T00:10:54.359+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 423 / 1000...141번째 유저 처리중
[2025-03-11T00:10:55.149+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 424 / 1000...142번째 유저 처리중
[2025-03-11T00:10:56.126+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 425 / 1000...142번째 유저 처리중
[2025-03-11T00:10:56.722+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 426 / 1000...142번째 유저 처리중
[2025-03-11T00:10:57.501+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 427 / 1000...143번째 유저 처리중
[2025-03-11T00:10:58.559+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 428 / 1000...143번째 유저 처리중
[2025-03-11T00:10:59.166+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 429 / 1000...143번째 유저 처리중
[2025-03-11T00:10:59.933+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 430 / 1000...144번째 유저 처리중
[2025-03-11T00:11:00.873+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 431 / 1000...144번째 유저 처리중
[2025-03-11T00:11:01.450+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 432 / 1000...144번째 유저 처리중
[2025-03-11T00:11:02.195+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 433 / 1000...145번째 유저 처리중
[2025-03-11T00:11:03.211+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 434 / 1000...145번째 유저 처리중
[2025-03-11T00:11:03.804+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 435 / 1000...145번째 유저 처리중
[2025-03-11T00:11:04.536+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 436 / 1000...146번째 유저 처리중
[2025-03-11T00:11:05.699+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 437 / 1000...146번째 유저 처리중
[2025-03-11T00:11:06.302+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 438 / 1000...146번째 유저 처리중
[2025-03-11T00:11:07.095+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 439 / 1000...147번째 유저 처리중
[2025-03-11T00:11:08.072+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 440 / 1000...147번째 유저 처리중
[2025-03-11T00:11:08.674+0000] {collect_match_info_dag.py:50} INFO - [test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 441 / 1000...147번째 유저 처리중
