[2025-03-09T08:31:26.411+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-09T08:31:26.451+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T08:31:26.464+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T08:31:26.465+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 3
[2025-03-09T08:31:26.477+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-08 01:00:00+00:00
[2025-03-09T08:31:26.484+0000] {standard_task_runner.py:63} INFO - Started process 13501 to run task
[2025-03-09T08:31:26.487+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-08T01:00:00+00:00', '--job-id', '43', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info.py', '--cfg-path', '/tmp/tmp3_86ug0l']
[2025-03-09T08:31:26.490+0000] {standard_task_runner.py:91} INFO - Job 43: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-09T08:31:26.552+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [running]> on host 40942f81e2c9
[2025-03-09T08:34:10.200+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 217 / 1000...73번째 유저 처리중
[2025-03-09T08:34:11.183+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 218 / 1000...73번째 유저 처리중
[2025-03-09T08:34:11.784+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 219 / 1000...73번째 유저 처리중
[2025-03-09T08:34:12.466+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 220 / 1000...74번째 유저 처리중
[2025-03-09T08:34:13.296+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 221 / 1000...74번째 유저 처리중
[2025-03-09T08:34:13.832+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 222 / 1000...74번째 유저 처리중
[2025-03-09T08:34:14.585+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 223 / 1000...75번째 유저 처리중
[2025-03-09T08:34:15.559+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 224 / 1000...75번째 유저 처리중
[2025-03-09T08:34:16.158+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 225 / 1000...75번째 유저 처리중
[2025-03-09T08:34:16.903+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 226 / 1000...76번째 유저 처리중
[2025-03-09T08:34:18.392+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 227 / 1000...76번째 유저 처리중
[2025-03-09T08:34:18.990+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 228 / 1000...76번째 유저 처리중
[2025-03-09T08:34:19.754+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 229 / 1000...77번째 유저 처리중
[2025-03-09T08:34:20.670+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 230 / 1000...77번째 유저 처리중
[2025-03-09T08:34:21.262+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 231 / 1000...77번째 유저 처리중
[2025-03-09T08:34:21.996+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 232 / 1000...78번째 유저 처리중
[2025-03-09T08:34:23.101+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 233 / 1000...78번째 유저 처리중
[2025-03-09T08:34:23.709+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 234 / 1000...78번째 유저 처리중
[2025-03-09T08:34:24.466+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 235 / 1000...79번째 유저 처리중
[2025-03-09T08:34:25.437+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 236 / 1000...79번째 유저 처리중
[2025-03-09T08:34:25.970+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 237 / 1000...79번째 유저 처리중
[2025-03-09T08:34:26.685+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 238 / 1000...80번째 유저 처리중
[2025-03-09T08:34:27.737+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 239 / 1000...80번째 유저 처리중
[2025-03-09T08:34:28.325+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 240 / 1000...80번째 유저 처리중
[2025-03-09T08:34:29.041+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 241 / 1000...81번째 유저 처리중
[2025-03-09T08:34:30.056+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 242 / 1000...81번째 유저 처리중
[2025-03-09T08:34:30.647+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 243 / 1000...81번째 유저 처리중
[2025-03-09T08:34:31.366+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 244 / 1000...82번째 유저 처리중
[2025-03-09T08:34:32.366+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 245 / 1000...82번째 유저 처리중
[2025-03-09T08:34:32.963+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 246 / 1000...82번째 유저 처리중
[2025-03-09T08:34:33.721+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 247 / 1000...83번째 유저 처리중
[2025-03-09T08:34:34.555+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 248 / 1000...83번째 유저 처리중
[2025-03-09T08:34:35.138+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 249 / 1000...83번째 유저 처리중
[2025-03-09T08:34:35.897+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 250 / 1000...84번째 유저 처리중
[2025-03-09T08:34:36.686+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 251 / 1000...84번째 유저 처리중
[2025-03-09T08:34:37.276+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 252 / 1000...84번째 유저 처리중
[2025-03-09T08:34:38.028+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 253 / 1000...85번째 유저 처리중
[2025-03-09T08:34:38.864+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 254 / 1000...85번째 유저 처리중
[2025-03-09T08:34:39.462+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 255 / 1000...85번째 유저 처리중
[2025-03-09T08:34:40.212+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 256 / 1000...86번째 유저 처리중
[2025-03-09T08:34:41.218+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 257 / 1000...86번째 유저 처리중
[2025-03-09T08:34:41.819+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 258 / 1000...86번째 유저 처리중
[2025-03-09T08:34:42.499+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 259 / 1000...87번째 유저 처리중
[2025-03-09T08:34:43.576+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 260 / 1000...87번째 유저 처리중
[2025-03-09T08:34:44.178+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 261 / 1000...87번째 유저 처리중
[2025-03-09T08:34:44.893+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 262 / 1000...88번째 유저 처리중
[2025-03-09T08:34:45.781+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 263 / 1000...88번째 유저 처리중
[2025-03-09T08:34:46.378+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 264 / 1000...88번째 유저 처리중
[2025-03-09T08:34:47.148+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 265 / 1000...89번째 유저 처리중
[2025-03-09T08:34:48.491+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 266 / 1000...89번째 유저 처리중
[2025-03-09T08:34:49.082+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 267 / 1000...89번째 유저 처리중
[2025-03-09T08:34:49.817+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 268 / 1000...90번째 유저 처리중
[2025-03-09T08:34:50.846+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 269 / 1000...90번째 유저 처리중
[2025-03-09T08:34:51.437+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 270 / 1000...90번째 유저 처리중
[2025-03-09T08:34:52.188+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 271 / 1000...91번째 유저 처리중
[2025-03-09T08:34:53.266+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 272 / 1000...91번째 유저 처리중
[2025-03-09T08:34:53.866+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 273 / 1000...91번째 유저 처리중
[2025-03-09T08:34:54.627+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 274 / 1000...92번째 유저 처리중
[2025-03-09T08:34:55.556+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 275 / 1000...92번째 유저 처리중
[2025-03-09T08:34:56.156+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 276 / 1000...92번째 유저 처리중
[2025-03-09T08:34:56.840+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 277 / 1000...93번째 유저 처리중
[2025-03-09T08:34:58.108+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 278 / 1000...93번째 유저 처리중
[2025-03-09T08:34:58.721+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 279 / 1000...93번째 유저 처리중
[2025-03-09T08:34:59.442+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 280 / 1000...94번째 유저 처리중
[2025-03-09T08:35:00.282+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 281 / 1000...94번째 유저 처리중
[2025-03-09T08:35:00.884+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 282 / 1000...94번째 유저 처리중
[2025-03-09T08:35:01.662+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 283 / 1000...95번째 유저 처리중
[2025-03-09T08:35:02.680+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 284 / 1000...95번째 유저 처리중
[2025-03-09T08:35:03.274+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 285 / 1000...95번째 유저 처리중
[2025-03-09T08:35:04.018+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 286 / 1000...96번째 유저 처리중
[2025-03-09T08:35:05.398+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 287 / 1000...96번째 유저 처리중
[2025-03-09T08:35:06.003+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 288 / 1000...96번째 유저 처리중
[2025-03-09T08:35:06.726+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 289 / 1000...97번째 유저 처리중
[2025-03-09T08:35:08.108+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 290 / 1000...97번째 유저 처리중
[2025-03-09T08:35:08.701+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 291 / 1000...97번째 유저 처리중
[2025-03-09T08:35:09.415+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 292 / 1000...98번째 유저 처리중
[2025-03-09T08:35:10.572+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 293 / 1000...98번째 유저 처리중
[2025-03-09T08:35:11.164+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 294 / 1000...98번째 유저 처리중
[2025-03-09T08:35:11.911+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 295 / 1000...99번째 유저 처리중
[2025-03-09T08:35:12.705+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 296 / 1000...99번째 유저 처리중
[2025-03-09T08:35:13.311+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 297 / 1000...99번째 유저 처리중
[2025-03-09T08:35:14.031+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 298 / 1000...100번째 유저 처리중
[2025-03-09T08:35:14.899+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 299 / 1000...100번째 유저 처리중
[2025-03-09T08:35:15.514+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 300 / 1000...100번째 유저 처리중
[2025-03-09T08:35:16.238+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 301 / 1000...101번째 유저 처리중
[2025-03-09T08:35:17.644+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 302 / 1000...101번째 유저 처리중
[2025-03-09T08:35:18.209+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 303 / 1000...101번째 유저 처리중
[2025-03-09T08:35:18.966+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 304 / 1000...102번째 유저 처리중
[2025-03-09T08:35:19.999+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 305 / 1000...102번째 유저 처리중
[2025-03-09T08:35:20.589+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 306 / 1000...102번째 유저 처리중
[2025-03-09T08:35:21.341+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 307 / 1000...103번째 유저 처리중
[2025-03-09T08:35:22.544+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 308 / 1000...103번째 유저 처리중
[2025-03-09T08:35:23.138+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 309 / 1000...103번째 유저 처리중
[2025-03-09T08:35:23.939+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 310 / 1000...104번째 유저 처리중
[2025-03-09T08:35:25.068+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 311 / 1000...104번째 유저 처리중
[2025-03-09T08:35:25.660+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 312 / 1000...104번째 유저 처리중
[2025-03-09T08:35:26.369+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 313 / 1000...105번째 유저 처리중
[2025-03-09T08:35:28.074+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 314 / 1000...105번째 유저 처리중
[2025-03-09T08:35:28.672+0000] {collect_match_info.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 315 / 1000...105번째 유저 처리중
